city_id,deaths_avoided,lower,upper,pm25_observed,pm25_no_depopulation,pm25_change
620800,51.143704212433,49.8601601454643,52.6272722655974,27.8705735187347,29.0613702495896,-1.1907967308549
620900,8.23738160265808,8.02847869980925,8.48131926748383,30.7257979986905,31.1288331932578,-0.403035194567302
621000,51.5802879606633,50.2783199302298,53.0859576450308,29.7167682681284,30.8344501785804,-1.117681910452
621100,56.3073480916872,54.8742813263206,57.9674558741118,25.4192955813063,26.397060999147,-0.9777654178407
630100,25.3380739050074,24.6606746803487,26.1237571109036,23.243297047589,23.7514961422636,-0.508199094674602
640100,32.2341642524909,31.3554758405565,33.2548215680681,35.5538541660752,36.3359952641377,-0.782141098062503
640200,10.4486132353203,10.1707638080434,10.7697540469461,36.1936844400431,36.8932122948879,-0.699527854844803
640300,18.3070386771928,17.8187859457028,18.8736750184923,32.3511081732139,33.2348536322888,-0.883745459074895
640400,20.1531684026808,19.6283469170423,20.7610021081889,26.4592566243212,27.4479261499292,-0.988669525608
650100,0,0,0,28.3164395415298,28.3164395415298,0
650200,0,0,0,33.4331867981487,33.4331867981487,0
