city_id,year,province_id,PM1,PM2_5,PM10,lnPM1,lnPM2_5,lnPM10,Shrinkage_pop,Impervious,UR,lnPGDP,Open,lnTech,ER,lnFixed,DZ,NDVI,Temperature,Precipitation,WindSpeed,aq_phase1_post,aq_phase2_post,post_inspection,post_inspection_lag1,post_air_inspection,inspection_current_year,inspection_air_current_year
130400,2014,130000,53.2268517487838,96.6843755341425,164.284551750186,3.97456300113318,4.57145181271501,5.10159999597373,0,19.7482323850851,0.169111219038368,1.02053134013693,0.0712918346664663,3.87120101090789,1,7.51392145867853,19,0.544510956373683,15.3468178140311,1.58162872516592,2.19111852518918,1,0,0,0,0,0,0
130400,2015,130000,46.0916356390379,82.064340527792,142.384289315742,3.8306314940402,4.40750358017759,4.95852966505242,0,20.1346564272624,0.167390683052301,1.02156659833508,0.0587035926285127,4.47733681447821,1,7.62197647784774,19,0.562534618597089,14.4149123607937,1.57372980186171,2.8312613593804,1,0,0,0,0,0,0
130400,2016,130000,43.4349149598521,76.4490322437898,132.700415807942,3.77126360983848,4.33662427361333,4.88809407477667,0,20.554119721311,0.361137440758294,1.04743751600517,0.050227269330363,4.51085950651685,1,7.69736598772785,19,0.559594212499864,14.4135592668346,2.44776190184944,2.7749255430926,1,0,0,0,0,0,0
130400,2017,130000,41.1322139922421,72.1151825241487,128.422666927274,3.71679160992664,4.2782645980473,4.85532690937713,0,20.7976600172091,0.360608943862988,1.03436592660133,0.0435095690632445,4.60517018598809,1,7.71086853590175,19,0.557090274395387,14.9172925036207,1.75642951850483,2.74713646134672,1,0,1,0,1,1,1
130400,2018,130000,36.2983165938853,62.940333220631,117.433049011958,3.59177136537136,4.14218718588076,4.76586837554607,0,21.070795953151,0.344990548204159,1.01903484518637,0.0418344222460379,4.96284463025991,1,7.74038459002292,19,0.553716914236911,14.8398792013851,1.80114705720803,2.80522488251783,1,0,1,1,1,0,0
130400,2019,130000,35.1964735274167,60.3084295771031,107.243384108832,3.5609458937051,4.09947188794468,4.67510086927449,0,21.1924727276775,0.360037700282752,1.01484782562014,0.0509852807831548,5.02388052084628,1,7.80084887065956,19,0.530756352686443,15.0715973521186,1.49720627682072,2.73522553373561,1,0,1,1,1,0,0
130400,2020,130000,31.6856536371274,53.285820586741,93.2456481643879,3.45586401179191,3.97567026551195,4.5352373889565,0,21.5133710367744,0.295947219604147,1.03891200194085,0.058000939412826,5.36597601502185,1,7.83803765342605,19,0.557383000119332,14.6633215354422,1.67871376997746,2.69987832709452,1,0,1,1,1,0,0
130500,2011,130000,51.9878047001804,95.8639962261526,165.130485432256,3.95100916607961,4.56293048101353,5.10673598216812,0,18.8885823208443,0.0974352015198806,0.79522013847714,0.0986601126214477,2.07944154167984,0,6.41892633661293,14,0.535835713810391,13.9243099530964,1.75318149680317,1.76664144545053,0,0,0,0,0,0,0
130500,2012,130000,52.167823125534,96.0891554173292,165.122132250051,3.95446588960697,4.56527646275455,5.10668539554589,0,19.2811929385546,0.114083188444563,0.812954593223553,0.0721695816692386,2.484906649788,0,6.58815428411709,17,0.567973808613088,13.7988242921418,1.6816186080107,1.70834839155855,1,0,0,0,0,0,0
130500,2013,130000,59.3022330690035,111.898966191233,195.087599873498,4.08264696244481,4.71759637659096,5.27344868781061,0,19.8486897256837,0.113776379604142,0.815581917131851,0.0707005237501848,2.77258872223978,1,6.74484692038306,17,0.530301587283611,14.1046910455096,1.76733232490353,1.93266811407364,1,0,0,0,0,0,0
